Country,Company,Profession,Education,Graduation_year
Sverige,Connecta,IT Consultant,Media Technology,2008
Sverige,Consortio Development AB,Software Developer,Media Technology,2009
Sverige,Cortus AB,CEO,Media Technology,1987
Sverige,CSC Sverige AB,Project Manager,Media Technology,1991
Sverige,Cybercom,Business Area Manager,Media Technology,1992
Sverige,Dagens Samhälle,Journalist,Media Technology,2001
Sverige,Danieli,Sales Engineer,Media Technology,2005
Sverige,Deakin University,Researcher,Media Technology,2003
Norge,Delling Group AB,Production Manager,Media Technology,2005
Sverige,Det Norske Veritas AB,Surveyor,Media Technology,1998
Sverige,Diamond,Development Engineer,Media Technology,2006
Sverige,Doxa,Development Engineer,Media Technology,2005
Sverige,Dynabyte AB,Consultant,Media Technology,2008
Sverige,Dynabyte AB,IT Consultant,Media Technology,2011
Sverige,e-Centret,Project Manager,Media Technology,2005
Sverige,EA,Development Director,Media Technology,2007
Sverige,Electrolux,Software Developer,Media Technology,1998
Sverige,Elkem AS,Metallurgical,Media Technology,2006
Sverige,Erasteel,Sales Manager,Media Technology,2005
Sverige,Ericsson,Configuration Manager,Media Technology,2006
Sverige,Ericsson,Entertainment Product Manager,Media Technology,2007
Sverige,Ericsson,Manager,Media Technology,1994
Sverige,Ericsson,Robust Design driver,Media Technology,1999
Sverige,Ericsson,Software Developer,Media Technology,1994
Sverige,Ericsson,Student Relations Manager,Media Technology,2015
Sverige,Ericsson,System Manager,Media Technology,2003
Sverige,EuroMaint AB,Logistician,Media Technology,2003
Tyskland,European Patent Office,Director,Media Technology,1989
Sverige,everis,Associate,Media Technology,2005
Sverige,FiloProcess,Manager,Media Technology,2002
Sverige,Finsk-svenska handelskammaren,Communication Developer,Media Technology,2005
Sverige,Fjord,Interaction Designer,Media Technology,2011
Sverige,FM Global,Consultant,Media Technology,2000
Sverige,Forefront Consulting Group,Web Development,Media Technology,2012
Sverige,Försvarsmakten,Responsible for R&D,Media Technology,2001
Sverige,Försvarsmakten,Project Manager,Media Technology,2008
Sverige,Fred. Olsen,Project Manager,Media Technology,2004
Sverige,Fred. Olsen,Project Manager,Media Technology,2004
Sverige,Funka Nu,Usability Specialist,Media Technology,2011
Sverige,G4S,Sales Engineer,Media Technology,2002
Norge,General Electric,Engineering Manager,Media Technology,2012
Sverige,Gestamp HardTech AB,Researcher,Media Technology,1998
Sverige,Global Utmaning,Web Manager,Media Technology,2005
Sverige,GLV Sweden AB,Product Business Manager,Media Technology,2006
Sverige,Grafiska Företagens Förbund,Market Surveillance,Media Technology,2007
Sverige,H&M,Project Manager,Media Technology,2006
Sverige,H&M,Requirements Analyst,Media Technology,2011
Sverige,Haldex Traction AB,Manager,Media Technology,1993
Kanada,HATCH,Director,Media Technology,1992
Sverige,Headweb,Project Manager,Media Technology,2005
Sverige,Hermelin IT-partner AB,Developer,Media Technology,
Sverige,HiQ,Consultant,Media Technology,2006
Sverige,HiQ,Web Consultant,Media Technology,2009
Sverige,hitta.se,Project Manager,Media Technology,2012
Sverige,Husqvarna,Purchasing Director,Media Technology,1993
USA,Hyperion Solutions,Principal Consultant,Media Technology,1994
Sverige,Hyundai Mobis Parts Europe (Sweden),Marketing & Planning manager,Media Technology,2010
Sverige,IBM,Consultant,Media Technology,2008
Sverige,IBM,Consultant,Media Technology,2006
Sverige,IBM,Finance Programme Manager,Media Technology,1995
Sverige,IBM,Management Consulting,Media Technology,2010
Sverige,Ica,Category Manager,Media Technology,2004
Thailand,IKEA,Assistant Marketing Manager (Digital),Media Technology,2013
Sverige,IMG (Sweden) AB,New Business Development Manager,Media Technology,2010
Sverige,Ingenjörshögskolan i jönköping,PhD Student,Media Technology,2005
Sverige,Interspiro AB,Head of Product Management,Media Technology,2000
Sverige,IQMS Europe,Implementation Coach,Media Technology,2006
Sverige,Isotop AB,System Architect,Media Technology,2006
Sverige,ITG Digital AB,Digital Strategist,Media Technology,2011
Sverige,Jajja Communications AB,SEO-specialist,Media Technology,2011
Sverige,Järnkontoret,Communications Officer,Media Technology,2012
Sverige,JMS Mediasystem,Production Artist,Media Technology,
Sverige,John Bauergymnasiet,Teacher,Media Technology,2005
Sverige,Josh Sthlm AB,Software Developer,Media Technology,
Sverige,King,Promotions Manager,Media Technology,2013
Sverige,Konsultbolag1,Consultant,Media Technology,2003
Sverige,Kornboden/Lemontree,Software Developer,Media Technology,2009
Sverige,KTH,PhD Student,Media Technology,2005
Sverige,KTH,PhD Student,Media Technology,2012
Sverige,KTH,Researcher,Media Technology,2012
Sverige,Kumpan AB,Self Employed,Media Technology,2004
Sverige,Kungliga Vetenskapsakademin,Communications Officer,Media Technology,2010
Sverige,Liber AB,System Manager,Media Technology,2004
Sverige,Locum,Project Manager,Media Technology,1999
Sverige,M.Bit Consuting AB,CEO,Media Technology,1997
Sverige,MacGREGOR AB,Project Manager,Media Technology,2005
Sverige,Magine,invalid,Media Technology,2013
Sverige,ManpowerGroup,Digital Manager,Media Technology,2006
Sverige,Maquet,Test Manager,Media Technology,1998
Sverige,MediaCom,Research Analyst,Media Technology,2002
Sverige,Mercur Solutions,Application Manager,Media Technology,2005
Sverige,Metamatrix,Usability Specialist,Media Technology,2007
Sverige,Microsoft,Application Development Manager,Media Technology,2015
Sverige,Milvik AB,CTO,Media Technology,2012
Sverige,Monier Roofing AB,Innovation and Product Portfoilo Manager,Media Technology,1990
Sverige,Mr Green,Product Designer,Media Technology,2007
Sverige,MTG,Editor,Media Technology,2005
Sverige,Mungo Digital,Project Manager,Media Technology,2007
Sverige,Myndigheten för radio och tv,Technical Advisor,Media Technology,2011
Sverige,Neducation Media AB,Creative Director,Media Technology,
Sverige,Netcompetence Sweden AB,CEO,Media Technology,2006
Sverige,Netgiro,System Architect,Media Technology,
Norge,Netlight,Consultant,Media Technology,2011
Sverige,Netrelations,Software Developer,Media Technology,2004
Sverige,Netsurvey Bolinder AB,Head of technical operations,Media Technology,2004
USA,Nilfisk Inc.,Vice President ,Media Technology,2000
Kina,Nilsin,Marketing Researcher,Media Technology,2011
Österrike,Nolato,CEO,Media Technology,1994
Sverige,Nord Konsult,Software Developer,Media Technology,2011
Sverige,Nortech AB,IT Manager,Media Technology,1997
Norge,OB-team AS,Manager,Media Technology,2005
Sverige,Ocean Observations,Interaction Designer,Media Technology,2011
Sverige,Ooyala,Product Manager,Media Technology,2013
Sverige,Orc Software,Tester,Media Technology,2012
Sverige,Örebro universitet,PhD Student,Media Technology,2001
Sverige,Oriflame,Technical Layout Editor,Media Technology,2004
Sverige,Ortho Clinical Diagnostics,Staff Engineer,Media Technology,2005
Sverige,OTW Publishing,Production Manager,Media Technology,2003
Sverige,Outokumpu,Application Manager,Media Technology,2004
Sverige,Outokumpu,Business Process Manager,Media Technology,1994
Sverige,Outokumpu,Quality Engineer,Media Technology,2002
Sverige,Outokumpu,Site Manager,Media Technology,1989
Sverige,Ovako,Operation Researcher,Media Technology,2006
Sverige,Ovako,Production Manager,Media Technology,2008
Sverige,Ovako,Production Technician,Media Technology,2007
Sverige,PA Consulting Group,Analyst,Media Technology,2005
Sverige,Paradox Interactive,CIO,Media Technology,2005
Sverige,Patent- och registreringsverket,Patent Engineer,Media Technology,2007
Sverige,PEAB,Quality Tester,Media Technology,2003
Sverige,Pipeson AB,CEO,Media Technology,2002
Sverige,Plan3b,CEO,Media Technology,
Sverige,Pocket Mobile Communications,Product Owner,Media Technology,2007
Sverige,Poolia Teknik AB,Manager,Media Technology,2001
Sverige,Procter & Gamble,Associate,Media Technology,
Sverige,Proline AB,Sales Manager,Media Technology,1997
Sverige,Prototyp,Self Employed,Media Technology,2008
Sverige,Pulsen Integration AB,Web Consultant,Media Technology,2005
Sverige,Rabble,Software Developer,Media Technology,2012
Sverige,Rebel & Bird,Growth Designer,Media Technology,
Kina,Reckitt Benckiser Household (China),Trainee,Media Technology,2012
Sverige,Rejlers,Project Manager,Media Technology,2004
Sverige,Rexam beverage Can Fosie AB,EHS Manager,Media Technology,1987
Sverige,River,Game Designer,Media Technology,2012
Sverige,Rolls Royce,Project Manager,Media Technology,2001
Sverige,Saab,Technical Assistance Manager,Media Technology,2008
Sverige,SAM,Consultant,Media Technology,2010
Sverige,Sandvik,Applications Specialist,Media Technology,2004
Sverige,Sandvik,Business Process Manager,Media Technology,2001
Sverige,Sandvik,CI Engineer,Media Technology,2004
Sverige,Sandvik,CI Engineer,Media Technology,2003
Sverige,Sandvik,Development Engineer,Media Technology,2002
Sverige,Sandvik,Maintenance Superintendent,Media Technology,1992
Sverige,Sandvik,Product Specialist,Media Technology,2007
Sverige,Sandvik,QHSE- & Materials manager,Media Technology,2003
Sverige,Sandvik,Researcher,Media Technology,2003
Sverige,Sandvik,Sales Engineer,Media Technology,2009
Sverige,Sandvik,Vice President ,Media Technology,1993
Sverige,Sapa,Metallurgical,Media Technology,2007
Sverige,Sapa,Production Manager,Media Technology,1993
Sverige,Sapa,Researcher,Media Technology,2004
Sverige,Scania,Analyst,Media Technology,1999
Sverige,Scania,Assignment Manager,Media Technology,2002
Sverige,Scania,Communicator,Media Technology,1995
Sverige,Scania,Development Engineer,Media Technology,1998
Sverige,Scania,Information Security Consultant,Media Technology,1999
Sverige,Scania,Project Manager,Media Technology,2004
Sverige,Scania,Project Manager,Media Technology,2004
Sverige,Scania,Sourcing Manager,Media Technology,
Sverige,Scania,Sourcing Manager,Media Technology,2002
Sverige,Scania,Specialist,Media Technology,2004
Sverige,Scania,Trainee,Media Technology,2004
Sverige,Scansinavian Airlines,Manager,Media Technology,2007
Sverige,Schibsted,Business Development,Media Technology,2008
Sverige,Schibsted,Developer,Media Technology,2012
Sverige,SEB,Analyst,Media Technology,2005
Sverige,SEB,Group Manager,Media Technology,2003
Sverige,SEB,Group Manager,Media Technology,2003
Sverige,SEB,Internal Consultant,Media Technology,1999
Sverige,Seco Tools,Researcher,Media Technology,2006
Sverige,Seco Tools,System Responsible,Media Technology,1996
Sverige,Self-employed,Digital Strategist,Media Technology,2007
Tyskland,Self-employed,Poker Player,Media Technology,2007
Sverige,Self-employed,Software Developer,Media Technology,1999
Sverige,Siemens,Application Manager,Media Technology,2003
Sverige,Siemens,Laboratory Manager,Media Technology,1989
Sverige,Siemens,Materials Engineer,Media Technology,2004
Sverige,Siemens,Product Manager,Media Technology,2004
Sverige,Sigma,Information Engineer,Media Technology,2003
Sverige,SIS,Project Manager,Media Technology,2004
Sverige,SIS,Project Manager,Media Technology,2000
Sverige,Skandia,Web Analyst,Media Technology,2006
Sverige,SKF,CEO,Media Technology,1989
Sverige,Spectrogon AB,Researcher,Media Technology,1996
Sverige,Spotify,Design Manager,Media Technology,2005
Sverige,SSAB,Production Developer,Media Technology,2004
Sverige,Stockholms Universitet,DSA,Media Technology,2004
Sverige,Sublime,Project Manager,Media Technology,2008
Sverige,Sundraia,Manager,Media Technology,
Sverige,Svenska Kraftnät,Project Developer,Media Technology,2000
Sverige,Svenska Kraftnät,Project Developer,Media Technology,2000
Sverige,Sveriges Radio,System Engineer,Media Technology,
Sverige,Sveriges Television,Transmission Engineer,Media Technology,
Sverige,Sveriges Television,Software Developer,Media Technology,2008
Sverige,Sveriges Television,Technical Project Manager,Media Technology,2006
Sverige,Swedbank,Administrator,Media Technology,2010
Sverige,Swedish Medtech,Project Manager,Media Technology,2008
Sverige,Swedish Qualification Centre AB,Test Engineer,Media Technology,1992
Sverige,Swerea KIMAB AB,Researcher,Media Technology,2007
Norge,Sykehuspartner,Project Manager,Media Technology,2008
Sverige,Systembolaget,Category Manager,Media Technology,2006
Sverige,TCO,Editor-In-Chief,Media Technology,2004
Norge,Tech Dr. Olav Olsen as,Quality Engineer,Media Technology,1997
Sverige,Teknikmagasinet,Sales Engineer,Media Technology,2010
Sverige,Tekniska Högskolans Studentkår,Editor-In-Chief,Media Technology,
Sverige,Telia Sonera,Trainee,Media Technology,2007
Sverige,Teracom,Network Designer,Media Technology,
Sverige,Teracom,Operation Planner,Media Technology,2006
Sverige,Testfreaks,Analyst,Media Technology,2008
Sverige,Tetra Pak,Director,Media Technology,1995
Kina,Tetra Pak,Marketing Manager,Media Technology,2006
Sverige,The Boston Consulting Group,Consultant,Media Technology,2005
Sverige,The Boston Consulting Group,Consultant,Media Technology,2005
USA,The Florida State University,Visiting Scholar Scientist,Media Technology,2005
Sverige,Tibnor AB,Head of Key Account Management,Media Technology,2002
Sverige,Tidningen Vi,Market Coordinator,Media Technology,2005
Sverige,Tierra Products,Product Developer,Media Technology,2004
Sverige,Tieto,Project Manager,Media Technology,
Sverige,Tingeer,CTO,Media Technology,2012
Sverige,Tobii,Test Engineer,Media Technology,2011
Sverige,TPC Components AB,Process Engineer,Media Technology,2006
Sverige,Trafikverket,Materials Engineer,Media Technology,2004
Sverige,Tranter International AB,Design Engineer,Media Technology,2004
Sverige,Trelleborg Protective Products AB,Project Manager,Media Technology,1993
Sverige,TV5,Analyst,Media Technology,2007
Sverige,Tyco Electronics Logistics AG,Process Engineer,Media Technology,1990
Schweiz,UBS,Group Manager,Media Technology,
Sverige,Uddeholms AB,Process Developer,Media Technology,2006
Sverige,Unilever,CFO,Media Technology,2005
Sverige,Valtech,Technical Consultant,Media Technology,2006
Sverige,Vattenfall,Construction Manager,Media Technology,2002
Sverige,Viasat Broadcasting (MTG),Head of Consumer Devices & Development,Media Technology,2007
Storbritannien,VideoPlaza AB,CEO,Media Technology,2007
Sverige,Visionutveckling AB,Usability Specialist,Media Technology,2005
Sverige,Volvo,Commodity Director,Media Technology,1995
Sverige,Volvo,Materials Specialist,Media Technology,1994
Sverige,Wallenius Water AB,CEO,Media Technology,1989
Sverige,Web Guide Partner,Architect,Media Technology,2006
Sverige,Widespace,Technical Lead,Media Technology,2009
Sverige,WSP ,Consultant,Media Technology,2006
Sverige,Xdin,Application Engineer,Media Technology,2004
Sverige,Yarrow Consulting,Sales Manager,Media Technology,1994
Sverige,ABB,ERP Architect,Vehicle Engineering,1993
Sverige,ABB,Project Manager,Vehicle Engineering,2006
Sverige,ACAD-International AB,Acoustician,Vehicle Engineering,2012
Sverige,ACAD-International AB,Acoustician,Vehicle Engineering,2001
Sverige,Accenture,Analyst,Vehicle Engineering,2007
Sverige,Accenture,Sales Manager,Vehicle Engineering,1996
Sverige,Adobe,Solutions Consultant,Vehicle Engineering,1993
Sverige,ÅF,Consultant,Vehicle Engineering,2012
Sverige,ÅF,Consultant,Vehicle Engineering,2004
Sverige,ÅF,Consultant,Vehicle Engineering,2010
Sverige,ÅF,Consultant Sound and Vibrations,Vehicle Engineering,2010
Sverige,Affecto (tidigare (Intellibis),Group Manager,Vehicle Engineering,2005
Sverige,Aftonbladet,Software Developer,Vehicle Engineering,2006
Frankrike,Airbus,Area Sales Director,Vehicle Engineering,1997
Frankrike,Airbus,Ariane 5 mission analysis,Vehicle Engineering,2013
Sverige,Alfa Laval,Project Manager,Vehicle Engineering,1993
Tyskland,Alten,Consultant,Vehicle Engineering,2009
Frankrike,Altran Technologies,Vehicle Engineer,Vehicle Engineering,2011
Sverige,Approach AB,Consultant,Vehicle Engineering,2004
Sverige,Atlas Copco,Logistic Professional,Vehicle Engineering,2001
Sverige,Atlas Copco,Software Developer,Vehicle Engineering,2014
Sverige,Atlas Copco,Specialist,Vehicle Engineering,2009
Sverige,Autoliv Sverige AB,Calculation Engineer,Vehicle Engineering,2007
